phase,run_index,dtype,dim,rows,normalized,shape,scale,scope,method,group,event_interval_ms,calls_per_interval,per_call_us,per_call_ms
screen,1,bf16,256,1,False,"[1, 256]",1.0,graph,dao,2,1.3629440069198608,1280,1.0648000054061413,0.0010648000054061413
screen,1,bf16,256,1,False,"[1, 256]",1.0,graph,dao,3,1.3629440069198608,1280,1.0648000054061413,0.0010648000054061413
screen,1,bf16,256,1,False,"[1, 256]",1.0,graph,dao,4,1.3608959913253784,1280,1.063199993222952,0.001063199993222952
screen,1,bf16,256,1,False,"[1, 256]",1.0,graph,dao,5,1.3619199991226196,1280,1.0639999993145466,0.0010639999993145466
screen,1,bf16,256,1,False,"[1, 256]",1.0,eager,thread32,1,1.1233279705047607,200,5.616639852523804,0.005616639852523804
screen,1,bf16,256,1,False,"[1, 256]",1.0,eager,thread32,2,1.1263680458068848,200,5.631840229034424,0.005631840229034424
screen,1,bf16,256,1,False,"[1, 256]",1.0,eager,thread32,3,1.1305919885635376,200,5.652959942817688,0.005652959942817688
screen,1,bf16,256,1,False,"[1, 256]",1.0,eager,thread32,4,1.1255359649658203,200,5.627679824829102,0.005627679824829102
screen,1,bf16,256,1,False,"[1, 256]",1.0,eager,thread32,5,1.1416319608688354,200,5.708159804344177,0.005708159804344177
screen,1,bf16,256,1,False,"[1, 256]",1.0,eager,thread64,1,1.1448320150375366,200,5.724160075187683,0.005724160075187683
screen,1,bf16,256,1,False,"[1, 256]",1.0,eager,thread64,2,1.1274240016937256,200,5.637120008468628,0.0056371200084686275
screen,1,bf16,256,1,False,"[1, 256]",1.0,eager,thread64,3,1.1397119760513306,200,5.698559880256653,0.005698559880256653
screen,1,bf16,256,1,False,"[1, 256]",1.0,eager,thread64,4,1.124351978302002,200,5.62175989151001,0.0056217598915100095
screen,1,bf16,256,1,False,"[1, 256]",1.0,eager,thread64,5,1.1253759860992432,200,5.626879930496216,0.005626879930496216
screen,1,bf16,256,1,False,"[1, 256]",1.0,eager,thread128,1,1.18886399269104,200,5.9443199634552,0.0059443199634552
screen,1,bf16,256,1,False,"[1, 256]",1.0,eager,thread128,2,1.1172159910202026,200,5.586079955101013,0.005586079955101013
screen,1,bf16,256,1,False,"[1, 256]",1.0,eager,thread128,3,1.1253759860992432,200,5.626879930496216,0.005626879930496216
screen,1,bf16,256,1,False,"[1, 256]",1.0,eager,thread128,4,1.136639952659607,200,5.683199763298035,0.005683199763298035
screen,1,bf16,256,1,False,"[1, 256]",1.0,eager,thread128,5,1.1263999938964844,200,5.631999969482422,0.005631999969482422
screen,1,bf16,256,1,False,"[1, 256]",1.0,eager,thread256,1,1.1253759860992432,200,5.626879930496216,0.005626879930496216
screen,1,bf16,256,1,False,"[1, 256]",1.0,eager,thread256,2,1.1427839994430542,200,5.713919997215271,0.005713919997215271
screen,1,bf16,256,1,False,"[1, 256]",1.0,eager,thread256,3,1.1356159448623657,200,5.678079724311829,0.005678079724311828
screen,1,bf16,256,1,False,"[1, 256]",1.0,eager,thread256,4,1.1182080507278442,200,5.591040253639221,0.005591040253639221
screen,1,bf16,256,1,False,"[1, 256]",1.0,eager,thread256,5,1.1325440406799316,200,5.662720203399658,0.005662720203399658
screen,1,bf16,256,1,False,"[1, 256]",1.0,eager,dao,1,2.7955520153045654,200,13.977760076522827,0.013977760076522827
screen,1,bf16,256,1,False,"[1, 256]",1.0,eager,dao,2,2.7494399547576904,200,13.747199773788452,0.013747199773788452
screen,1,bf16,256,1,False,"[1, 256]",1.0,eager,dao,3,2.7279040813446045,200,13.639520406723022,0.013639520406723022
screen,1,bf16,256,1,False,"[1, 256]",1.0,eager,dao,4,2.738176107406616,200,13.690880537033081,0.01369088053703308
screen,1,bf16,256,1,False,"[1, 256]",1.0,eager,dao,5,2.7351040840148926,200,13.675520420074463,0.013675520420074463
screen,1,bf16,256,64,False,"[64, 256]",1.0,graph,thread32,1,1.4970879554748535,1280,1.1695999652147293,0.0011695999652147292
screen,1,bf16,256,64,False,"[64, 256]",1.0,graph,thread32,2,1.4960639476776123,1280,1.1687999591231346,0.0011687999591231345
screen,1,bf16,256,64,False,"[64, 256]",1.0,graph,thread32,3,1.4960639476776123,1280,1.1687999591231346,0.0011687999591231345
screen,1,bf16,256,64,False,"[64, 256]",1.0,graph,thread32,4,1.4960639476776123,1280,1.1687999591231346,0.0011687999591231345
screen,1,bf16,256,64,False,"[64, 256]",1.0,graph,thread32,5,1.4960639476776123,1280,1.1687999591231346,0.0011687999591231345
screen,1,bf16,256,64,False,"[64, 256]",1.0,graph,thread64,1,1.4581760168075562,1280,1.1392000131309032,0.0011392000131309032
screen,1,bf16,256,64,False,"[64, 256]",1.0,graph,thread64,2,1.4561280012130737,1280,1.1376000009477139,0.0011376000009477138
screen,1,bf16,256,64,False,"[64, 256]",1.0,graph,thread64,3,1.4581760168075562,1280,1.1392000131309032,0.0011392000131309032
screen,1,bf16,256,64,False,"[64, 256]",1.0,graph,thread64,4,1.457152009010315,1280,1.1384000070393085,0.0011384000070393085
screen,1,bf16,256,64,False,"[64, 256]",1.0,graph,thread64,5,1.457152009010315,1280,1.1384000070393085,0.0011384000070393085
screen,1,bf16,256,64,False,"[64, 256]",1.0,graph,thread128,1,1.4858239889144897,1280,1.1607999913394451,0.0011607999913394451
screen,1,bf16,256,64,False,"[64, 256]",1.0,graph,thread128,2,1.4847999811172485,1280,1.1599999852478504,0.0011599999852478504
screen,1,bf16,256,64,False,"[64, 256]",1.0,graph,thread128,3,1.4847999811172485,1280,1.1599999852478504,0.0011599999852478504
screen,1,bf16,256,64,False,"[64, 256]",1.0,graph,thread128,4,1.4837759733200073,1280,1.1591999791562557,0.0011591999791562557
screen,1,bf16,256,64,False,"[64, 256]",1.0,graph,thread128,5,1.4847040176391602,1280,1.1599250137805939,0.0011599250137805939
screen,1,bf16,256,64,False,"[64, 256]",1.0,graph,thread256,1,1.6875519752502441,1280,1.3183999806642532,0.0013183999806642532
screen,1,bf16,256,64,False,"[64, 256]",1.0,graph,thread256,2,1.7008639574050903,1280,1.3287999667227268,0.001328799966722727
screen,1,bf16,256,64,False,"[64, 256]",1.0,graph,thread256,3,1.6874879598617554,1280,1.3183499686419964,0.0013183499686419964
screen,1,bf16,256,64,False,"[64, 256]",1.0,graph,thread256,4,1.6895999908447266,1280,1.3199999928474426,0.0013199999928474426
screen,1,bf16,256,64,False,"[64, 256]",1.0,graph,thread256,5,1.686527967453003,1280,1.3175999745726585,0.0013175999745726585
screen,1,bf16,256,64,False,"[64, 256]",1.0,graph,dao,1,1.4489599466323853,1280,1.131999958306551,0.001131999958306551
screen,1,bf16,256,64,False,"[64, 256]",1.0,graph,dao,2,1.4469120502471924,1280,1.130400039255619,0.001130400039255619
screen,1,bf16,256,64,False,"[64, 256]",1.0,graph,dao,3,1.4468159675598145,1280,1.130324974656105,0.001130324974656105
screen,1,bf16,256,64,False,"[64, 256]",1.0,graph,dao,4,1.4479360580444336,1280,1.1312000453472137,0.0011312000453472138
screen,1,bf16,256,64,False,"[64, 256]",1.0,graph,dao,5,1.4458880424499512,1280,1.1296000331640244,0.0011296000331640244
screen,1,bf16,256,64,False,"[64, 256]",1.0,eager,thread32,1,1.1519999504089355,200,5.759999752044678,0.005759999752044677
screen,1,bf16,256,64,False,"[64, 256]",1.0,eager,thread32,2,1.1847679615020752,200,5.923839807510376,0.005923839807510376
screen,1,bf16,256,64,False,"[64, 256]",1.0,eager,thread32,3,1.1633919477462769,200,5.816959738731384,0.005816959738731384
screen,1,bf16,256,64,False,"[64, 256]",1.0,eager,thread32,4,1.16428804397583,200,5.82144021987915,0.00582144021987915
screen,1,bf16,256,64,False,"[64, 256]",1.0,eager,thread32,5,1.1509759426116943,200,5.754879713058472,0.005754879713058472
screen,1,bf16,256,64,False,"[64, 256]",1.0,eager,thread64,1,1.1521600484848022,200,5.760800242424011,0.005760800242424011
screen,1,bf16,256,64,False,"[64, 256]",1.0,eager,thread64,2,1.1600960493087769,200,5.800480246543884,0.0058004802465438845
screen,1,bf16,256,64,False,"[64, 256]",1.0,eager,thread64,3,1.1663360595703125,200,5.8316802978515625,0.0058316802978515625
screen,1,bf16,256,64,False,"[64, 256]",1.0,eager,thread64,4,1.154047966003418,200,5.77023983001709,0.00577023983001709
screen,1,bf16,256,64,False,"[64, 256]",1.0,eager,thread64,5,1.1571199893951416,200,5.785599946975708,0.005785599946975708
screen,1,bf16,256,64,False,"[64, 256]",1.0,eager,thread128,1,1.1673599481582642,200,5.836799740791321,0.005836799740791321
screen,1,bf16,256,64,False,"[64, 256]",1.0,eager,thread128,2,1.1612160205841064,200,5.806080102920532,0.005806080102920532
screen,1,bf16,256,64,False,"[64, 256]",1.0,eager,thread128,3,1.1601920127868652,200,5.800960063934326,0.0058009600639343266
screen,1,bf16,256,64,False,"[64, 256]",1.0,eager,thread128,4,1.147744059562683,200,5.7387202978134155,0.0057387202978134155
screen,1,bf16,256,64,False,"[64, 256]",1.0,eager,thread128,5,1.1530239582061768,200,5.765119791030884,0.005765119791030884
screen,1,bf16,256,64,False,"[64, 256]",1.0,eager,thread256,1,1.1622400283813477,200,5.811200141906738,0.005811200141906738
screen,1,bf16,256,64,False,"[64, 256]",1.0,eager,thread256,2,1.1560959815979004,200,5.780479907989502,0.005780479907989502
screen,1,bf16,256,64,False,"[64, 256]",1.0,eager,thread256,3,1.1632640361785889,200,5.816320180892944,0.0058163201808929445
screen,1,bf16,256,64,False,"[64, 256]",1.0,eager,thread256,4,1.1397119760513306,200,5.698559880256653,0.005698559880256653
screen,1,bf16,256,64,False,"[64, 256]",1.0,eager,thread256,5,1.1427839994430542,200,5.713919997215271,0.005713919997215271
screen,1,bf16,256,64,False,"[64, 256]",1.0,eager,dao,1,2.8282880783081055,200,14.141440391540527,0.014141440391540527
screen,1,bf16,256,64,False,"[64, 256]",1.0,eager,dao,2,2.7781119346618652,200,13.890559673309326,0.013890559673309327
screen,1,bf16,256,64,False,"[64, 256]",1.0,eager,dao,3,2.810879945755005,200,14.054399728775024,0.014054399728775025
screen,1,bf16,256,64,False,"[64, 256]",1.0,eager,dao,4,2.8037118911743164,200,14.018559455871582,0.014018559455871582
screen,1,bf16,256,64,False,"[64, 256]",1.0,eager,dao,5,2.7985599040985107,200,13.992799520492554,0.013992799520492554
screen,1,fp16,64,64,True,"[64, 64]",0.125,graph,thread32,1,1.3824000358581543,1280,1.080000028014183,0.001080000028014183
screen,1,fp16,64,64,True,"[64, 64]",0.125,graph,thread32,2,1.3742079734802246,1280,1.0735999792814255,0.0010735999792814254
screen,1,fp16,64,64,True,"[64, 64]",0.125,graph,thread32,3,1.3752319812774658,1280,1.0743999853730202,0.0010743999853730201
screen,1,fp16,64,64,True,"[64, 64]",0.125,graph,thread32,4,1.3752319812774658,1280,1.0743999853730202,0.0010743999853730201
screen,1,fp16,64,64,True,"[64, 64]",0.125,graph,thread32,5,1.3752319812774658,1280,1.0743999853730202,0.0010743999853730201
screen,1,fp16,64,64,True,"[64, 64]",0.125,graph,thread64,1,1.3404159545898438,1280,1.0471999645233154,0.0010471999645233153
screen,1,fp16,64,64,True,"[64, 64]",0.125,graph,thread64,2,1.3271039724349976,1280,1.0367999784648418,0.0010367999784648418
screen,1,fp16,64,64,True,"[64, 64]",0.125,graph,thread64,3,1.3281279802322388,1280,1.0375999845564365,0.0010375999845564365
screen,1,fp16,64,64,True,"[64, 64]",0.125,graph,thread64,4,1.3260799646377563,1280,1.0359999723732471,0.0010359999723732471
screen,1,fp16,64,64,True,"[64, 64]",0.125,graph,thread64,5,1.3260799646377563,1280,1.0359999723732471,0.0010359999723732471
screen,1,fp16,64,64,True,"[64, 64]",0.125,graph,thread128,1,1.3148159980773926,1280,1.027199998497963,0.001027199998497963
screen,1,fp16,64,64,True,"[64, 64]",0.125,graph,thread128,2,1.3158400058746338,1280,1.0280000045895576,0.0010280000045895577
screen,1,fp16,64,64,True,"[64, 64]",0.125,graph,thread128,3,1.314687967300415,1280,1.0270999744534492,0.0010270999744534492
screen,1,fp16,64,64,True,"[64, 64]",0.125,graph,thread128,4,1.3137919902801514,1280,1.0263999924063683,0.0010263999924063683
screen,1,fp16,64,64,True,"[64, 64]",0.125,graph,thread128,5,1.3148159980773926,1280,1.027199998497963,0.001027199998497963
screen,1,fp16,64,64,True,"[64, 64]",0.125,graph,thread256,1,1.321984052658081,1280,1.0328000411391258,0.001032800041139126
screen,1,fp16,64,64,True,"[64, 64]",0.125,graph,thread256,2,1.3209600448608398,1280,1.0320000350475311,0.0010320000350475312
screen,1,fp16,64,64,True,"[64, 64]",0.125,graph,thread256,3,1.3209600448608398,1280,1.0320000350475311,0.0010320000350475312
screen,1,fp16,64,64,True,"[64, 64]",0.125,graph,thread256,4,1.320863962173462,1280,1.0319249704480171,0.0010319249704480171
screen,1,fp16,64,64,True,"[64, 64]",0.125,graph,thread256,5,1.321984052658081,1280,1.0328000411391258,0.001032800041139126
screen,1,fp16,64,64,True,"[64, 64]",0.125,graph,dao,1,1.3864959478378296,1280,1.0831999592483044,0.0010831999592483045
screen,1,fp16,64,64,True,"[64, 64]",0.125,graph,dao,2,1.3844480514526367,1280,1.0816000401973724,0.0010816000401973724
screen,1,fp16,64,64,True,"[64, 64]",0.125,graph,dao,3,1.3844480514526367,1280,1.0816000401973724,0.0010816000401973724
screen,1,fp16,64,64,True,"[64, 64]",0.125,graph,dao,4,1.3844480514526367,1280,1.0816000401973724,0.0010816000401973724
screen,1,fp16,64,64,True,"[64, 64]",0.125,graph,dao,5,1.3834240436553955,1280,1.0808000341057777,0.0010808000341057777
screen,1,fp16,64,64,True,"[64, 64]",0.125,eager,thread32,1,1.1479040384292603,200,5.739520192146301,0.005739520192146301
screen,1,fp16,64,64,True,"[64, 64]",0.125,eager,thread32,2,1.1458560228347778,200,5.729280114173889,0.005729280114173889
screen,1,fp16,64,64,True,"[64, 64]",0.125,eager,thread32,3,1.1560959815979004,200,5.780479907989502,0.005780479907989502
screen,1,fp16,64,64,True,"[64, 64]",0.125,eager,thread32,4,1.1570559740066528,200,5.785279870033264,0.005785279870033264
screen,1,fp16,64,64,True,"[64, 64]",0.125,eager,thread32,5,1.218559980392456,200,6.09279990196228,0.00609279990196228
screen,1,fp16,64,64,True,"[64, 64]",0.125,eager,thread64,1,1.1724799871444702,200,5.862399935722351,0.005862399935722351
screen,1,fp16,64,64,True,"[64, 64]",0.125,eager,thread64,2,1.1560959815979004,200,5.780479907989502,0.005780479907989502
screen,1,fp16,64,64,True,"[64, 64]",0.125,eager,thread64,3,1.1601920127868652,200,5.800960063934326,0.0058009600639343266
screen,1,fp16,64,64,True,"[64, 64]",0.125,eager,thread64,4,1.171455979347229,200,5.857279896736145,0.005857279896736145
screen,1,fp16,64,64,True,"[64, 64]",0.125,eager,thread64,5,1.2164160013198853,200,6.082080006599426,0.006082080006599426
screen,1,fp16,64,64,True,"[64, 64]",0.125,eager,thread128,1,1.159168004989624,200,5.79584002494812,0.00579584002494812
screen,1,fp16,64,64,True,"[64, 64]",0.125,eager,thread128,2,1.1653120517730713,200,5.8265602588653564,0.005826560258865357
screen,1,fp16,64,64,True,"[64, 64]",0.125,eager,thread128,3,1.1550719738006592,200,5.775359869003296,0.005775359869003296
screen,1,fp16,64,64,True,"[64, 64]",0.125,eager,thread128,4,1.1693120002746582,200,5.846560001373291,0.005846560001373291
screen,1,fp16,64,64,True,"[64, 64]",0.125,eager,thread128,5,1.1622400283813477,200,5.811200141906738,0.005811200141906738
screen,1,fp16,64,64,True,"[64, 64]",0.125,eager,thread256,1,1.1683839559555054,200,5.841919779777527,0.0058419197797775265
screen,1,fp16,64,64,True,"[64, 64]",0.125,eager,thread256,2,1.1622400283813477,200,5.811200141906738,0.005811200141906738
screen,1,fp16,64,64,True,"[64, 64]",0.125,eager,thread256,3,1.1550079584121704,200,5.775039792060852,0.005775039792060852
screen,1,fp16,64,64,True,"[64, 64]",0.125,eager,thread256,4,1.146880030632019,200,5.734400153160095,0.0057344001531600955
screen,1,fp16,64,64,True,"[64, 64]",0.125,eager,thread256,5,1.154047966003418,200,5.77023983001709,0.00577023983001709
screen,1,fp16,64,64,True,"[64, 64]",0.125,eager,dao,1,2.820096015930176,200,14.100480079650879,0.014100480079650878
screen,1,fp16,64,64,True,"[64, 64]",0.125,eager,dao,2,2.7535359859466553,200,13.767679929733276,0.013767679929733276
screen,1,fp16,64,64,True,"[64, 64]",0.125,eager,dao,3,2.786303997039795,200,13.931519985198975,0.013931519985198974
screen,1,fp16,64,64,True,"[64, 64]",0.125,eager,dao,4,2.75763201713562,200,13.7881600856781,0.0137881600856781
screen,1,fp16,64,64,True,"[64, 64]",0.125,eager,dao,5,2.7893760204315186,200,13.946880102157593,0.013946880102157593
screen,1,bf16,64,1,True,"[1, 64]",0.125,graph,thread32,1,1.3086719512939453,1280,1.0223999619483948,0.0010223999619483949
screen,1,bf16,64,1,True,"[1, 64]",0.125,graph,thread32,2,1.30457603931427,1280,1.0192000307142735,0.0010192000307142734
screen,1,bf16,64,1,True,"[1, 64]",0.125,graph,thread32,3,1.30457603931427,1280,1.0192000307142735,0.0010192000307142734
screen,1,bf16,64,1,True,"[1, 64]",0.125,graph,thread32,4,1.3056000471115112,1280,1.0200000368058681,0.001020000036805868
screen,1,bf16,64,1,True,"[1, 64]",0.125,graph,thread32,5,1.30457603931427,1280,1.0192000307142735,0.0010192000307142734
screen,1,bf16,64,1,True,"[1, 64]",0.125,graph,thread64,1,1.30457603931427,1280,1.0192000307142735,0.0010192000307142734
screen,1,bf16,64,1,True,"[1, 64]",0.125,graph,thread64,2,1.3056000471115112,1280,1.0200000368058681,0.001020000036805868
screen,1,bf16,64,1,True,"[1, 64]",0.125,graph,thread64,3,1.30457603931427,1280,1.0192000307142735,0.0010192000307142734
screen,1,bf16,64,1,True,"[1, 64]",0.125,graph,thread64,4,1.30457603931427,1280,1.0192000307142735,0.0010192000307142734
screen,1,bf16,64,1,True,"[1, 64]",0.125,graph,thread64,5,1.3056000471115112,1280,1.0200000368058681,0.001020000036805868
screen,1,bf16,64,1,True,"[1, 64]",0.125,graph,thread128,1,1.2933119535446167,1280,1.0103999637067318,0.0010103999637067318
screen,1,bf16,64,1,True,"[1, 64]",0.125,graph,thread128,2,1.2922879457473755,1280,1.009599957615137,0.001009599957615137
screen,1,bf16,64,1,True,"[1, 64]",0.125,graph,thread128,3,1.2922879457473755,1280,1.009599957615137,0.001009599957615137
screen,1,bf16,64,1,True,"[1, 64]",0.125,graph,thread128,4,1.2933119535446167,1280,1.0103999637067318,0.0010103999637067318
screen,1,bf16,64,1,True,"[1, 64]",0.125,graph,thread128,5,1.2933119535446167,1280,1.0103999637067318,0.0010103999637067318
screen,1,bf16,64,1,True,"[1, 64]",0.125,graph,thread256,1,1.2902400493621826,1280,1.0080000385642052,0.0010080000385642052
screen,1,bf16,64,1,True,"[1, 64]",0.125,graph,thread256,2,1.2892160415649414,1280,1.0072000324726105,0.0010072000324726105
screen,1,bf16,64,1,True,"[1, 64]",0.125,graph,thread256,3,1.2902400493621826,1280,1.0080000385642052,0.0010080000385642052
screen,1,bf16,64,1,True,"[1, 64]",0.125,graph,thread256,4,1.2881920337677002,1280,1.0064000263810158,0.0010064000263810158
screen,1,bf16,64,1,True,"[1, 64]",0.125,graph,thread256,5,1.2881920337677002,1280,1.0064000263810158,0.0010064000263810158
screen,1,bf16,64,1,True,"[1, 64]",0.125,graph,dao,1,1.311743974685669,1280,1.0247999802231789,0.001024799980223179
screen,1,bf16,64,1,True,"[1, 64]",0.125,graph,dao,2,1.311743974685669,1280,1.0247999802231789,0.001024799980223179
screen,1,bf16,64,1,True,"[1, 64]",0.125,graph,dao,3,1.3116799592971802,1280,1.024749968200922,0.001024749968200922
screen,1,bf16,64,1,True,"[1, 64]",0.125,graph,dao,4,1.311743974685669,1280,1.0247999802231789,0.001024799980223179
screen,1,bf16,64,1,True,"[1, 64]",0.125,graph,dao,5,1.311743974685669,1280,1.0247999802231789,0.001024799980223179
screen,1,bf16,64,1,True,"[1, 64]",0.125,eager,thread32,1,1.1806720495224,200,5.9033602476119995,0.005903360247611999
screen,1,bf16,64,1,True,"[1, 64]",0.125,eager,thread32,2,1.1438080072402954,200,5.719040036201477,0.0057190400362014775
screen,1,bf16,64,1,True,"[1, 64]",0.125,eager,thread32,3,1.2154879570007324,200,6.077439785003662,0.006077439785003662
screen,1,bf16,64,1,True,"[1, 64]",0.125,eager,thread32,4,1.1499520540237427,200,5.749760270118713,0.0057497602701187134
screen,1,bf16,64,1,True,"[1, 64]",0.125,eager,thread32,5,1.1653120517730713,200,5.8265602588653564,0.005826560258865357
screen,1,bf16,64,1,True,"[1, 64]",0.125,eager,thread64,1,1.1591999530792236,200,5.795999765396118,0.0057959997653961185
screen,1,bf16,64,1,True,"[1, 64]",0.125,eager,thread64,2,1.1581439971923828,200,5.790719985961914,0.005790719985961914
screen,1,bf16,64,1,True,"[1, 64]",0.125,eager,thread64,3,1.146880030632019,200,5.734400153160095,0.0057344001531600955
screen,1,bf16,64,1,True,"[1, 64]",0.125,eager,thread64,4,1.1571199893951416,200,5.785599946975708,0.005785599946975708
screen,1,bf16,64,1,True,"[1, 64]",0.125,eager,thread64,5,1.1571199893951416,200,5.785599946975708,0.005785599946975708
screen,1,bf16,64,1,True,"[1, 64]",0.125,eager,thread128,1,1.159168004989624,200,5.79584002494812,0.00579584002494812
screen,1,bf16,64,1,True,"[1, 64]",0.125,eager,thread128,2,1.1550719738006592,200,5.775359869003296,0.005775359869003296
screen,1,bf16,64,1,True,"[1, 64]",0.125,eager,thread128,3,1.1438080072402954,200,5.719040036201477,0.0057190400362014775
screen,1,bf16,64,1,True,"[1, 64]",0.125,eager,thread128,4,1.1560959815979004,200,5.780479907989502,0.005780479907989502
screen,1,bf16,64,1,True,"[1, 64]",0.125,eager,thread128,5,1.1601920127868652,200,5.800960063934326,0.0058009600639343266
screen,1,bf16,64,1,True,"[1, 64]",0.125,eager,thread256,1,1.1622400283813477,200,5.811200141906738,0.005811200141906738
screen,1,bf16,64,1,True,"[1, 64]",0.125,eager,thread256,2,1.1806720495224,200,5.9033602476119995,0.005903360247611999
screen,1,bf16,64,1,True,"[1, 64]",0.125,eager,thread256,3,1.1489280462265015,200,5.744640231132507,0.005744640231132508
screen,1,bf16,64,1,True,"[1, 64]",0.125,eager,thread256,4,1.1560319662094116,200,5.780159831047058,0.005780159831047058
screen,1,bf16,64,1,True,"[1, 64]",0.125,eager,thread256,5,1.1601920127868652,200,5.800960063934326,0.0058009600639343266
screen,1,bf16,64,1,True,"[1, 64]",0.125,eager,dao,1,2.8139519691467285,200,14.069759845733643,0.014069759845733642
screen,1,bf16,64,1,True,"[1, 64]",0.125,eager,dao,2,2.756671905517578,200,13.78335952758789,0.01378335952758789
screen,1,bf16,64,1,True,"[1, 64]",0.125,eager,dao,3,2.795520067214966,200,13.977600336074829,0.01397760033607483
screen,1,bf16,64,1,True,"[1, 64]",0.125,eager,dao,4,2.7852799892425537,200,13.926399946212769,0.013926399946212769
screen,1,bf16,64,1,True,"[1, 64]",0.125,eager,dao,5,2.770944118499756,200,13.85472059249878,0.01385472059249878
screen,1,fp16,64,17,True,"[17, 64]",0.125,graph,thread32,1,1.3096959590911865,1280,1.0231999680399895,0.0010231999680399896
screen,1,fp16,64,17,True,"[17, 64]",0.125,graph,thread32,2,1.3096959590911865,1280,1.0231999680399895,0.0010231999680399896
screen,1,fp16,64,17,True,"[17, 64]",0.125,graph,thread32,3,1.3107199668884277,1280,1.0239999741315842,0.0010239999741315843
screen,1,fp16,64,17,True,"[17, 64]",0.125,graph,thread32,4,1.3096959590911865,1280,1.0231999680399895,0.0010231999680399896
screen,1,fp16,64,17,True,"[17, 64]",0.125,graph,thread32,5,1.3086719512939453,1280,1.0223999619483948,0.0010223999619483949
screen,1,fp16,64,17,True,"[17, 64]",0.125,graph,thread64,1,1.3137919902801514,1280,1.0263999924063683,0.0010263999924063683
screen,1,fp16,64,17,True,"[17, 64]",0.125,graph,thread64,2,1.3127679824829102,1280,1.0255999863147736,0.0010255999863147736
screen,1,fp16,64,17,True,"[17, 64]",0.125,graph,thread64,3,1.3127679824829102,1280,1.0255999863147736,0.0010255999863147736
screen,1,fp16,64,17,True,"[17, 64]",0.125,graph,thread64,4,1.3127679824829102,1280,1.0255999863147736,0.0010255999863147736
screen,1,fp16,64,17,True,"[17, 64]",0.125,graph,thread64,5,1.3137600421905518,1280,1.0263750329613686,0.0010263750329613686
screen,1,fp16,64,17,True,"[17, 64]",0.125,graph,thread128,1,1.294335961341858,1280,1.0111999697983265,0.0010111999697983264
screen,1,fp16,64,17,True,"[17, 64]",0.125,graph,thread128,2,1.2933119535446167,1280,1.0103999637067318,0.0010103999637067318
screen,1,fp16,64,17,True,"[17, 64]",0.125,graph,thread128,3,1.2922879457473755,1280,1.009599957615137,0.001009599957615137
screen,1,fp16,64,17,True,"[17, 64]",0.125,graph,thread128,4,1.2922879457473755,1280,1.009599957615137,0.001009599957615137
screen,1,fp16,64,17,True,"[17, 64]",0.125,graph,thread128,5,1.2932480573654175,1280,1.0103500448167324,0.0010103500448167325
screen,1,fp16,64,17,True,"[17, 64]",0.125,graph,thread256,1,1.3178880214691162,1280,1.029600016772747,0.0010296000167727471
screen,1,fp16,64,17,True,"[17, 64]",0.125,graph,thread256,2,1.3137919902801514,1280,1.0263999924063683,0.0010263999924063683
screen,1,fp16,64,17,True,"[17, 64]",0.125,graph,thread256,3,1.3137919902801514,1280,1.0263999924063683,0.0010263999924063683
screen,1,fp16,64,17,True,"[17, 64]",0.125,graph,thread256,4,1.3148159980773926,1280,1.027199998497963,0.001027199998497963
screen,1,fp16,64,17,True,"[17, 64]",0.125,graph,thread256,5,1.3158400058746338,1280,1.0280000045895576,0.0010280000045895577
screen,1,fp16,64,17,True,"[17, 64]",0.125,graph,dao,1,1.3189120292663574,1280,1.0304000228643417,0.0010304000228643418
screen,1,fp16,64,17,True,"[17, 64]",0.125,graph,dao,2,1.3178880214691162,1280,1.029600016772747,0.0010296000167727471
screen,1,fp16,64,17,True,"[17, 64]",0.125,graph,dao,3,1.3189120292663574,1280,1.0304000228643417,0.0010304000228643418
screen,1,fp16,64,17,True,"[17, 64]",0.125,graph,dao,4,1.3178880214691162,1280,1.029600016772747,0.0010296000167727471
screen,1,fp16,64,17,True,"[17, 64]",0.125,graph,dao,5,1.3189120292663574,1280,1.0304000228643417,0.0010304000228643418
screen,1,fp16,64,17,True,"[17, 64]",0.125,eager,thread32,1,1.1735039949417114,200,5.867519974708557,0.005867519974708557
screen,1,fp16,64,17,True,"[17, 64]",0.125,eager,thread32,2,1.1653120517730713,200,5.8265602588653564,0.005826560258865357
screen,1,fp16,64,17,True,"[17, 64]",0.125,eager,thread32,3,1.1683839559555054,200,5.841919779777527,0.0058419197797775265
screen,1,fp16,64,17,True,"[17, 64]",0.125,eager,thread32,4,1.153056025505066,200,5.76528012752533,0.00576528012752533
screen,1,fp16,64,17,True,"[17, 64]",0.125,eager,thread32,5,1.175487995147705,200,5.877439975738525,0.0058774399757385255
screen,1,fp16,64,17,True,"[17, 64]",0.125,eager,thread64,1,1.1827199459075928,200,5.913599729537964,0.005913599729537964
screen,1,fp16,64,17,True,"[17, 64]",0.125,eager,thread64,2,1.163424015045166,200,5.81712007522583,0.00581712007522583
screen,1,fp16,64,17,True,"[17, 64]",0.125,eager,thread64,3,1.172544002532959,200,5.862720012664795,0.005862720012664795
screen,1,fp16,64,17,True,"[17, 64]",0.125,eager,thread64,4,1.1694079637527466,200,5.847039818763733,0.005847039818763733
screen,1,fp16,64,17,True,"[17, 64]",0.125,eager,thread64,5,1.1704319715499878,200,5.852159857749939,0.005852159857749939
